Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMTOXICEGG.SCENE.MBIN,FLORACLUMPX,-1,128,0,45,1.2,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.015,0.015,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMTOXICEGG.SCENE.MBIN,JAMESPATCHX,-1,128,0,45,1.2,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.015,0.015,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMTOXICEGG.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1.2,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.015,0.015,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMTOXICEGG.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1.2,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.015,0.015,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/SPORETENDRIL.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.5,3,0.9,1.1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.01,1.5,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/SPORETENDRIL.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1.5,3,0.9,1.1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.01,1.5,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/SPORETUBE.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1.2,2,0.9,1.1,0.8,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.05,0.03,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/SPORETUBE.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1.2,2,0.9,1.1,0.8,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.05,0.025,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/TOXICEGGCLUSTER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1.3,1.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.006,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/TOXICEGGCLUSTER.SCENE.MBIN,SMALLCLUMPX,-1,128,0,50,1.3,1.8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/TOXICEGGCLUSTER.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.3,1.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/TOXICEGGCLUSTER.SCENE.MBIN,JAMESPATCH,-1,128,0,50,1.3,1.8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/BLOBFRAGMENTS.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1,2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/BLOBFRAGMENTS.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1,2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.04,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/BLOBFRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.3,0.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.005,0.008,0.008,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/BLOBFRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.3,0.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.45,0.022,0.022,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/BLOBFRAGMENTS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.09,0.09,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/BLOBFRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.3,0.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.45,0.012,0.012,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/BLOBFRAGMENTS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.09,0.09,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/BLOBFRAGMENTS.SCENE.MBIN,ROCKCLUMP,-1,128,0,60,0.4,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.08,0.08,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.025,0.025,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.08,0.08,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1.3,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.27,0.034,0.034,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.125,0.125,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.09,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.08,0.08,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1.3,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.034,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.185,0.125,0.125,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.08,0.08,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1.3,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.034,0.034,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.085,0.0005,0.03,2,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.09,0.09,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,1.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.024,0.024,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,45,0.7,0.9,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.0055,0,3,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,1.2,1.7,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.0005,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.1,0.2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FOREST,-1,128,0,15,0.5,0.7,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.0075,0,3,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.3,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.008,0.008,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.08,0.08,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLTOXICEGG.SCENE.MBIN,SMALLCLUMP,-1,128,0,50,1.3,1.7,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.015,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLTOXICEGG.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1.3,1.7,1,1,0.1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.005,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLTOXICEGG.SCENE.MBIN,FLORACLUMP,-1,128,0,50,1.3,1.7,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.025,0.025,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLTOXICEGG.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1.3,1.7,1,1,0.1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.025,0.025,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SPOREBARNACLE.SCENE.MBIN,FLORACLUMP,-1,128,0,45,2,3,0.9,1.1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.03,0.02,3,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SPOREBARNACLE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,2,3,0.9,1.1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.03,0.02,3,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SPORETUBESMALL.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.6,1,1,1.2,0.8,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.055,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SPORETUBESMALL.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.6,1,1,1.2,0.8,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.045,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/SPORETUBESMALL.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.4,0.8,1,1.2,0.5,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1.6,3,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.45,0.08,0.02,2,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1.6,3,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.17,0.06,0,3,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,SMALLCLUMP,-1,128,0,45,1.2,1.8,1,1.1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.24,0.06,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,JAMESPATCH,-1,128,0,50,1.2,1.8,1,1.1,0.05,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.06,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BARRENGRASSCLUM,-1,128,0,40,1,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.04,0.04,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1.2,1.8,1,1.1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.24,0.06,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,JAMESPATCH,-1,128,0,50,1.2,1.8,1,1.1,0.05,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.06,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BARRENGRASSCLUM,-1,128,0,40,1,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.06,0.04,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1,1.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.5,0.08,0.05,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,JAMESPATCH,-1,128,0,50,1,1.5,1,1,0.05,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.08,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.12,0.2,0.2,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.15,0.16,0.16,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,GRASSCLUMP,-1,128,0,50,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.12,0.16,0.16,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.15,0.5,0.16,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.3,0.5,0.3,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1.6,1,1,0.05,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.35,0.16,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.12,0.4,0.4,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,GRASSCLUMP,-1,128,0,50,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.12,0.4,0.4,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.15,0.4,0.4,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.19,0.78,0.78,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1.6,1,1,0.05,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.16,0.5,0.5,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.8,2.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.08,0.16,0.16,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.8,2.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.8,2.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.18,0.14,0.14,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.8,2.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.14,0.14,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1.3,1.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.5,0.12,0.07,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,JAMESPATCH,-1,128,0,50,1.3,1.8,1,1,0.05,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.12,0.07,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1.5,2,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,2,0.03,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,3,1,1,0.6,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.01,0.005,1,Objects
MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,FLORACLUMP,-1,128,0,40,5,8,1,1,0.5,30,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.004,0.004,1,Objects
