Type,Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,FLORACLUMP,-128,-5,0,180,2,4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.05,0.05,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,SPARSECLUMP,-1000,-32,0,60,4,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.006,0.006,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,SPARSECLUMP,-1000,-12,0,70,4,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.004,0.004,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,FLORACLUMP,-128,-6,0,180,2,4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.05,0.05,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,ROCKCLUMP,-1000,-32,0,60,4,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.006,0.006,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,GRASSCLUMP,-1000,-12,0,70,4,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CORALLIGHT.SCENE.MBIN,FLORACLUMP,-128,-10,0,80,3,6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.007,0.007,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CORALLIGHTINST.SCENE.MBIN,FLORACLUMP,-128,-8,0,80,3,6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CORALTRUMPET.SCENE.MBIN,FLORACLUMP,-128,-8,0,80,4,6,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.005,0.005,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CRYSTALSSHAPE.SCENE.MBIN,FLORACLUMP,-128,-16,0,60,1,6,1,1,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.0025,0.0025,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CRYSTALSSHAPE.SCENE.MBIN,FLORACLUMP,-128,-16,0,60,1,6,1,1,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.0025,0.0025,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CRYSTALSSHAPELARGE.SCENE.MBIN,FLORACLUMP,-128,-16,0,60,4,8,1,1,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0025,0.0025,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CUCUMBERSHAPE.SCENE.MBIN,FLORACLUMP,-128,-28,0,55,4,8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.0015,0.0015,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CUCUMBERSHAPE.SCENE.MBIN,FLORACLUMP,-128,-28,0,55,4,8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.0015,0.0015,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CUCUMBERSHAPE.SCENE.MBIN,FLORACLUMP,-128,-28,0,55,4,8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.0015,0.0015,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CURVECORAL.SCENE.MBIN,FLORACLUMP,-128,-30,0,80,2,4,1,1,0,45,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.001,0.001,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CURVECORAL.SCENE.MBIN,FLORACLUMP,-128,-30,0,80,2,4,1,1,0,45,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.001,0.001,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/CURVECORAL.SCENE.MBIN,FLORACLUMP,-128,-30,0,80,2,4,1,1,0,45,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.001,0.001,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/GASBAGS.SCENE.MBIN,FLORACLUMP,-128,-32,0,180,4,8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.004,0.004,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/HEXMONOLITH.SCENE.MBIN,FLORACLUMP,-128,-20,0,60,3,8,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.15,0.15,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/LAMPSHAPE.SCENE.MBIN,FLORACLUMP,-128,-5,0,180,1.5,2.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.016,0.016,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/MONOLITH.SCENE.MBIN,FLORACLUMP,-128,-32,0,60,7,10,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.02,0.02,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/MONOLITH.SCENE.MBIN,FLORACLUMP,-128,-32,0,60,7,10,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.02,0.02,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/MONOLITH.SCENE.MBIN,FLORACLUMP,-128,-32,0,60,7,10,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.02,0.02,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/SMALLMONOLITH.SCENE.MBIN,FLORACLUMP,-128,-24,0,60,6,10,1,1,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.05,0.05,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/TALLKELP.SCENE.MBIN,FLORACLUMP,-128,-32,0,75,2.5,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.004,0.004,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/TALLKELP.SCENE.MBIN,FLORACLUMP,-128,-24,0,180,2,2.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.0015,0.0015,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/TALLKELP.SCENE.MBIN,FLORACLUMP,-128,-32,0,180,2,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.002,0.002,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/TALLKELP.SCENE.MBIN,FLORACLUMP,-128,-32,0,75,1.8,2.2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.002,0.002,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/UNDERWATERCONTOURPOD.SCENE.MBIN,RARE1,-128,-24,0,45,20,25,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,40,0.0005,0.0005,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/UNDERWATERCONTOURPOD.SCENE.MBIN,RARE1,-128,-24,0,45,20,25,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,40,0.0005,0.0005,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/UNDERWATERCONTOURPOD.SCENE.MBIN,RARE1,-128,-24,0,45,20,25,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,40,0.0005,0.0005,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/UNDERWATERCONTOURPOD.SCENE.MBIN,RARE1,-128,-24,0,45,20,25,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,40,0.0005,0.0005,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/UNDERWATERCONTOURPOD.SCENE.MBIN,RARE1,-128,-24,0,45,20,25,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,40,0.0005,0.0005,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/UNDERWATERSHELLWHITE.SCENE.MBIN,FLORACLUMP,-128,-5,0,180,1,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.014,0.014,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/UNDERWATERSPORE.SCENE.MBIN,FLORACLUMP,-128,-14,0,180,4,6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.01,0.01,3,Objects
